name,long,lat
other,-106.5635298,35.16582025
other,-106.5633964,35.16581422
other,-106.5635788,35.16576817
other,-106.5636317,35.16583614
other,-106.563957,35.16579339
fraxinus pennsylvanica,-106.5640066,35.16579229
other,-106.5637739,35.16578242
other,-106.6815564,35.18307203
gleditsia triacanthos,-106.6815839,35.18313232
other,-106.6817864,35.18337455
gleditsia triacanthos,-106.6813935,35.18304901
other,-106.681547,35.18316246
gleditsia triacanthos,-106.6816134,35.18312958
other,-106.6818152,35.18333509
other,-106.6814934,35.18312355
other,-106.6813593,35.18311752
other,-106.6814954,35.18311478
other,-106.6809878,35.18322055
other,-106.6810253,35.18314876
other,-106.6811326,35.18312519
gleditsia triacanthos,-106.6816932,35.18371544
other,-106.6814833,35.18307806
other,-106.6810817,35.18317178
other,-106.6814505,35.18309779
other,-106.6813184,35.18366447
other,-106.681195,35.18314054
other,-106.6000286,35.11999688
other,-106.6001607,35.1199508
other,-106.6000313,35.12016306
other,-106.6001507,35.12035284
other,-106.600081,35.12028757
other,-106.5999683,35.1202585
other,-106.5999529,35.12003911
other,-106.5998912,35.12034022
other,-106.5999616,35.12059033
other,-106.5998436,35.12017294
other,-106.5999589,35.12043072
ulmus americana,-106.5995318,35.12039562
ulmus americana,-106.5993749,35.12034022
other,-106.5997913,35.12029634
other,-106.5999147,35.12054316
ulmus americana,-106.599285,35.12032103
other,-106.5995921,35.12043895
other,-106.5997175,35.12034516
ulmus americana,-106.5992314,35.12028592
other,-106.599678,35.1204735
other,-106.599802,35.12050422
ulmus americana,-106.599448,35.12039507
ulmus americana,-106.5991656,35.12026344
other,-106.5991066,35.12023162
other,-106.5990114,35.1202031
other,-106.5987345,35.12007531
other,-106.5983362,35.11973251
other,-106.5983187,35.11977474
other,-106.5985011,35.12000565
other,-106.5986487,35.12003691
other,-106.5983804,35.11976871
other,-106.5996773,35.1191407
other,-106.5981283,35.11983837
other,-106.599621,35.11905568
other,-106.5981109,35.11986085
other,-106.5981431,35.11979065
other,-106.5993809,35.1190321
other,-106.5981819,35.11972428
other,-106.5984026,35.12001059
ulmus americana,-106.5994815,35.11893282
other,-106.5984294,35.1194111
ulmus americana,-106.5994493,35.11889278
other,-106.5981846,35.11964146
other,-106.5986969,35.11924381
other,-106.5993997,35.11885274
other,-106.5984622,35.11949173
other,-106.5993232,35.11908914
other,-106.5991878,35.1189597
platanus acerifolia,-106.5993856,35.11914454
other,-106.5985715,35.11942646
platanus acerifolia,-106.5992528,35.11925478
other,-106.599104,35.11901345
other,-106.5986929,35.11925862
other,-106.5987506,35.11932773
other,-106.5992226,35.11918183
other,-106.5987935,35.11921858
other,-106.5989766,35.11916812
other,-106.5991905,35.11907104
other,-106.5989973,35.11906281
other,-106.6812024,35.18358281
other,-106.6818903,35.18344799
other,-106.682196,35.18371751
other,-106.6818783,35.18347923
other,-106.6819024,35.18353787
other,-106.6819642,35.18384605
other,-106.681952,35.18354719
gleditsia triacanthos,-106.6816583,35.18368859
other,-106.6810173,35.18352965
other,-106.6818994,35.18383456
other,-106.6819695,35.18357295
other,-106.6809978,35.18351047
gleditsia triacanthos,-106.6814102,35.18364639
other,-106.6809469,35.18349677
gleditsia triacanthos,-106.681264,35.18360419
other,-106.6819949,35.18352856
gleditsia triacanthos,-106.6813405,35.18360912
other,-106.6807202,35.183391
gleditsia triacanthos,-106.6819062,35.18375966
other,-106.6820057,35.18359049
other,-106.6806612,35.18338058
gleditsia triacanthos,-106.6818551,35.18375165
other,-106.6820244,35.18355596
other,-106.7066899,35.15102929
other,-106.7065848,35.15097229
other,-106.7066713,35.15101487
other,-106.7064312,35.15106659
other,-106.7067128,35.15101615
other,-106.706387,35.15105507
other,-106.7067524,35.15105507
other,-106.7066268,35.15100399
other,-106.7067149,35.15103917
other,-106.7066528,35.15096681
other,-106.7060886,35.15070857
other,-106.7065814,35.15108468
other,-106.7066478,35.1510222
other,-106.706336,35.1510008
other,-106.7065197,35.15100573
other,-106.706446,35.15105453
platanus acerifolia,-106.7065025,35.15090911
platanus acerifolia,-106.7064393,35.15089443
other,-106.7062093,35.15104027
other,-106.7064017,35.15085989
platanus acerifolia,-106.7064868,35.15086595
other,-106.7064855,35.15095639
platanus acerifolia,-106.7064057,35.1509202
other,-106.706161,35.1510463
other,-106.7063628,35.15097941
platanus acerifolia,-106.7065499,35.15084525
platanus acerifolia,-106.7063125,35.15091252
platanus acerifolia,-106.7064279,35.15096022
other,-106.7063065,35.15102108
platanus acerifolia,-106.7062602,35.15091307
platanus acerifolia,-106.7063528,35.15086647
platanus acerifolia,-106.7061616,35.15100354
other,-106.7062146,35.15101999
platanus acerifolia,-106.7062012,35.15087963
other,-106.7060584,35.15088785
platanus acerifolia,-106.7062106,35.15094049
platanus acerifolia,-106.7061261,35.15086976
other,-106.7061047,35.15087908
platanus acerifolia,-106.7060691,35.15074146
platanus acerifolia,-106.7062012,35.15073598
platanus acerifolia,-106.7062287,35.1508725
other,-106.7061187,35.15075133
platanus acerifolia,-106.7062589,35.15065429
other,-106.7061,35.15067787
other,-106.7063279,35.1506203
other,-106.7061932,35.15038235
other,-106.7060986,35.15065429
platanus acerifolia,-106.7062555,35.15056821
other,-106.7063293,35.15055725
pyrus calleryana,-106.706167,35.15031436
other,-106.7064017,35.15033574
other,-106.7064393,35.1503489
fraxinus pennsylvanica,-106.7066941,35.1503977
other,-106.7064406,35.15038838
other,-106.706684,35.15049036
other,-106.7064795,35.15042895
other,-106.7066129,35.15039605
other,-106.7064755,35.15044924
other,-106.7066377,35.15043937
other,-106.7065828,35.15062523
other,-106.7066129,35.15045746
other,-106.7065305,35.15056273
other,-106.57772,35.11415374
other,-106.5776677,35.11399686
other,-106.5778052,35.1138888
other,-106.5777509,35.11385095
other,-106.5777455,35.11377581
other,-106.5776543,35.11381914
gleditsia triacanthos,-106.5777361,35.11373302
platanus acerifolia,-106.5777187,35.11367104
other,-106.5778998,35.11366007
other,-106.5776664,35.11306766
other,-106.5777194,35.11351581
other,-106.5776959,35.11340665
other,-106.5776637,35.11301062
other,-106.5776637,35.11323112
other,-106.5777589,35.112851
other,-106.57783,35.11282412
other,-106.5780433,35.11282083
other,-106.5780956,35.11283674
other,-106.5776516,35.11320096
other,-106.5783477,35.11290201
other,-106.5781961,35.1128126
other,-106.5781425,35.11284167
other,-106.5771615,35.11277969
other,-106.5782404,35.11282083
other,-106.5783718,35.11295193
other,-106.5783477,35.11297387
other,-106.5776617,35.11300294
platanus acerifolia,-106.5782726,35.11309783
other,-106.5782927,35.11313458
other,-106.5783718,35.1132037
other,-106.5776496,35.11295851
other,-106.5782914,35.11335783
other,-106.5783336,35.11325965
gleditsia triacanthos,-106.5783155,35.11347028
other,-106.577663,35.11418555
other,-106.5776624,35.11419762
other,-106.5777261,35.11421462
other,-106.5776979,35.11444116
other,-106.5776939,35.11430732
other,-106.5776744,35.11413344
other,-106.5777482,35.11447242
other,-106.5779393,35.11448339
other,-106.5778153,35.1140945
platanus acerifolia,-106.5778421,35.1142393
other,-106.5780064,35.11440715
platanus acerifolia,-106.5779293,35.11413728
platanus acerifolia,-106.5779876,35.11430293
other,-106.5778669,35.11404677
other,-106.5780768,35.11422175
other,-106.5780158,35.11416964
other,-106.5779132,35.11365897
other,-106.5780017,35.11399631
other,-106.5779916,35.11358986
other,-106.5781505,35.11406762
other,-106.5781237,35.11393323
other,-106.5780868,35.11387893
other,-106.5782015,35.11388002
other,-106.5781143,35.11380543
other,-106.5781881,35.1135542
other,-106.5781499,35.11373906
platanus acerifolia,-106.578178,35.11361564
other,-106.5783095,35.1136129
other,-106.578288,35.11365897
other,-106.5379697,35.11337758
other,-106.5379576,35.11337155
other,-106.5378584,35.11341982
other,-106.5380428,35.11346315
other,-106.5376411,35.11340172
other,-106.5381427,35.11347083
other,-106.5376948,35.11345712
other,-106.538258,35.11291298
tilia cordata,-106.5381259,35.11336935
other,-106.5376163,35.11345931
other,-106.5381836,35.11203314
gleditsia triacanthos,-106.5382359,35.11342475
other,-106.537497,35.11338197
other,-106.5382265,35.11207593
other,-106.5383043,35.11335948
other,-106.5384196,35.1131302
other,-106.5375359,35.11342091
other,-106.538256,35.11212255
other,-106.5386604,35.11253559
other,-106.5374098,35.11350264
platanus acerifolia,-106.5382473,35.1130545
gleditsia triacanthos,-106.5383821,35.11322509
other,-106.538596,35.11256741
other,-106.5373374,35.11339788
other,-106.5384042,35.11304847
other,-106.5372683,35.11352678
other,-106.5367305,35.11305285
other,-106.5384894,35.11298923
other,-106.5385055,35.11295906
other,-106.5367909,35.11298374
other,-106.5385149,35.1129245
other,-106.5385102,35.11289652
other,-106.5372737,35.11347357
other,-106.5367976,35.11288994
other,-106.5367493,35.11289269
other,-106.5371771,35.11351197
other,-106.537906,35.11251365
other,-106.5366903,35.11278956
other,-106.5385142,35.11286416
other,-106.5378148,35.11258332
other,-106.5370752,35.11340994
other,-106.5376767,35.11260142
other,-106.5367285,35.1128329
other,-106.5370859,35.11334302
other,-106.5384136,35.11290585
other,-106.5376887,35.1125142
other,-106.5369699,35.11285209
other,-106.5370423,35.11272429
other,-106.5366467,35.11277146
platanus acerifolia,-106.5384297,35.11280437
other,-106.5375513,35.11257948
tilia cordata,-106.5375768,35.11203479
other,-106.5375231,35.11210774
other,-106.5369867,35.11265682
other,-106.5377075,35.11231728
other,-106.5383405,35.11285319
other,-106.5374494,35.11206496
other,-106.5375701,35.11223171
tilia cordata,-106.5373917,35.1121061
platanus acerifolia,-106.5370034,35.11234909
other,-106.5384042,35.11273361
other,-106.5375996,35.1123085
other,-106.536872,35.11225475
other,-106.5369478,35.1125718
other,-106.5374976,35.11187681
other,-106.5370115,35.11223994
other,-106.536925,35.11243137
other,-106.5382708,35.11252901
other,-106.5367144,35.11257838
other,-106.537393,35.11186419
other,-106.5375768,35.11193002
other,-106.5367594,35.11235623
platanus acerifolia,-106.5367895,35.11270838
other,-106.5380877,35.1125153
other,-106.5376606,35.11179563
other,-106.536817,35.11282796
other,-106.5366025,35.11225859
other,-106.5376653,35.11173913
other,-106.5384143,35.1122926
other,-106.5367842,35.11296674
other,-106.5366802,35.11220867
other,-106.5368036,35.11213901
other,-106.5377632,35.11174077
other,-106.5368418,35.11294315
other,-106.5368787,35.11209458
other,-106.5382554,35.11229973
other,-106.5377109,35.11194154
other,-106.5369873,35.11203918
other,-122.4304825,37.72168933
other,-122.4351506,37.80428602
other,-122.4466716,37.76472995
other,-122.4177603,37.7697365
other,-122.4123547,37.75833272
other,-122.4343119,37.78333069
other,-122.452651,37.76635707
other,-122.44298,37.78966181
other,-122.4168051,37.79387964
other,-122.4188486,37.74407672
platanus acerifolia,-122.4421327,37.7772454
other,-122.3959322,37.72658472
platanus acerifolia,-122.4362716,37.7837104
other,-122.4180994,37.79413446
other,-122.4470976,37.77165438
other,-122.5040213,37.76276593
other,-122.4652821,37.71763947
other,-122.4246263,37.78058928
other,-122.4653395,37.75114174
platanus acerifolia,-122.4890536,37.77788859
other,-122.4342712,37.71587651
other,-122.4424322,37.71572442
other,-122.4023192,37.75709345
other,-122.4373911,37.77893964
other,-122.4045281,37.802
other,-122.4093205,37.7708097
other,-122.4600038,37.72459978
other,-122.4899546,37.73479722
other,-122.4609971,37.72369897
other,-122.385348,37.74500477
other,-122.4814784,37.7820941
other,-122.3900993,37.75519185
platanus acerifolia,-122.4440598,37.77604449
platanus acerifolia,-122.4547439,37.78448122
other,-122.4338643,37.78607841
other,-122.4486221,37.72158523
other,-122.3836583,37.73314824
other,-122.3857496,37.73624996
other,-122.41518,37.76303033
platanus acerifolia,-122.3934701,37.79289362
pyrus calleryana,-122.4121688,37.75648532
other,-122.4808569,37.75436611
other,-122.3998554,37.75080098
other,-122.4318911,37.79665494
other,-122.428465,37.77438322
other,-122.4361343,37.73493264
pyrus calleryana,-122.429877,37.78168514
other,-122.4368645,37.75267213
other,-122.4079436,37.77348356
other,-122.4644752,37.76420937
other,-122.439787,37.73409545
other,-122.4988763,37.75691859
pyrus calleryana,-122.4837962,37.77812976
other,-122.4216399,37.76108991
other,-122.3887834,37.78186343
other,-122.3939659,37.76537872
other,-122.4240365,37.7261879
other,-122.4124084,37.79058589
other,-122.4223317,37.7451395
other,-122.4215077,37.75051707
other,-122.4651079,37.74960794
other,-122.4882598,37.75738621
other,-122.4109189,37.77579698
other,-122.4700731,37.7375043
other,-122.4301741,37.76925168
other,-122.4336752,37.76577943
other,-122.4429084,37.75086732
other,-122.4421025,37.73026152
other,-122.4705913,37.72861825
other,-122.4658442,37.74504134
other,-122.4068561,37.76589391
other,-122.4096978,37.71178257
other,-122.4391582,37.77366327
other,-122.4062449,37.76853339
other,-122.4412553,37.78043946
other,-122.4687572,37.71069117
other,-122.392674,37.78129787
other,-122.4497595,37.75744441
other,-122.4326186,37.78609399
other,-122.4469249,37.72912044
other,-122.4265325,37.77121874
other,-122.5089451,37.77190753
other,-122.4216279,37.77363389
other,-122.4167294,37.77452107
other,-122.3982668,37.75739878
other,-122.4412773,37.76277651
other,-122.4561443,37.73358605
other,-122.4128526,37.75035696
other,-122.4073149,37.75406494
other,-122.4142017,37.79785566
other,-122.4115451,37.79911672
other,-122.3872305,37.74131856
platanus acerifolia,-122.4237623,37.78119957
other,-122.4946921,37.75037065
other,-122.4853225,37.74357266
platanus acerifolia,-122.4216786,37.77839129
other,-122.3976248,37.76282961
other,-122.3857496,37.73624996
other,-122.4866132,37.77736932
other,-122.4309808,37.74739453
other,-122.412981,37.76500789
other,-122.4956467,37.7545996
other,-122.4674703,37.75830519
other,-122.4331263,37.72107687
other,-122.4122916,37.73819967
other,-122.4035538,37.76868284
platanus acerifolia,-122.4235882,37.78113219
other,-122.494504,37.74674478
other,-122.4302806,37.73436618
other,-122.4383226,37.73447728
other,-122.4474848,37.77313393
other,-122.4655603,37.75205409
other,-122.4098081,37.80233854
pyrus calleryana,-122.408996,37.7477459
other,-122.4240414,37.75760091
pyrus calleryana,-122.4850523,37.78350274
other,-122.4332901,37.77365066
other,-122.4276411,37.76870668
other,-122.3896202,37.73332971
other,-122.404346,37.80105809
other,-122.4347087,37.70979363
other,-122.4592605,37.78787521
other,-122.4027127,37.76541009
other,-122.5003503,37.77364861
other,-122.4210646,37.75856391
other,-122.382321,37.73067775
other,-122.4348762,37.77829743
other,-122.4213884,37.76158574
other,-122.432348,37.72642803
other,-122.3970992,37.72711313
other,-122.4241843,37.78242022
other,-122.4498317,37.77066007
other,-122.4394796,37.78380885
other,-122.3938874,37.77601704
other,-122.4257084,37.79186335
platanus acerifolia,-122.4224407,37.79227487
other,-122.4453219,37.71531499
other,-122.42356,37.76018284
other,-122.4306844,37.78120272
other,-122.4509043,37.77257178
other,-122.4447382,37.77785522
other,-122.4054337,37.76082651
other,-122.4664011,37.7196061
other,-122.4315722,37.74991017
other,-122.4272653,37.74773876
platanus acerifolia,-122.3894879,37.75794011
other,-122.415973,37.76142604
other,-122.506033,37.7762318
other,-122.4681989,37.71959291
other,-122.429868,37.73032508
other,-122.486659,37.76045373
other,-122.4019403,37.78852532
other,-122.4521963,37.76311184
other,-122.4460527,37.77321052
other,-122.4731672,37.73868423
other,-122.4258232,37.77692624
other,-122.5009816,37.7498952
other,-122.4242198,37.7420833
other,-122.4359847,37.77491597
other,-122.4084493,37.80335191
platanus acerifolia,-122.409428,37.80826973
other,-122.4720709,37.74519368
other,-122.4690375,37.73648075
other,-122.4180148,37.7455025
other,-122.3902499,37.74391708
other,-122.4335187,37.74674061
platanus acerifolia,-122.4510329,37.78851411
other,-122.4650459,37.73811218
other,-122.4171453,37.80230606
other,-122.4406413,37.73495822
other,-122.3907117,37.76179938
other,-122.4906607,37.74304103
other,-122.4471132,37.73144024
other,-122.410952,37.76931289
other,-122.4101259,37.7090144
other,-122.4897271,37.73367082
pyrus calleryana,-122.4171371,37.7122925
other,-122.4459899,37.79018377
other,-122.4296294,37.77214271
other,-122.4648229,37.7349454
other,-122.4234355,37.74144559
other,-122.4239144,37.79812658
other,-122.4169453,37.77283255
other,-122.3962866,37.7611436
other,-122.490136,37.76398963
other,-122.4640535,37.76363063
other,-122.441185,37.73558707
other,-122.4665996,37.75832735
other,-122.4591263,37.72428635
other,-122.4279222,37.77560368
other,-122.3886138,37.76175531
other,-122.486713,37.74499883
other,-122.4745378,37.7405669
other,-122.4542537,37.72357873
other,-122.4698624,37.71472716
other,-122.4270837,37.75740003
other,-122.4326178,37.73027833
other,-122.4900268,37.75933538
other,-122.4718506,37.78302995
other,-122.4167294,37.77452107
other,-122.4556552,37.78445728
other,-122.462109,37.78501527
platanus acerifolia,-122.4504523,37.78884823
other,-122.4247274,37.79107926
other,-122.4357005,37.75194364
other,-122.4596902,37.74395256
other,-122.4318413,37.79533209
other,-122.4247194,37.77289541
other,-122.4742899,37.78373917
other,-122.4266416,37.74387293
other,-122.4715983,37.71477281
other,-122.4532554,37.73553331
other,-122.4639995,37.73125189
other,-122.4438315,37.73817988
other,-122.425904,37.7477048
other,-122.4679861,37.72066151
other,-122.4577789,37.78867976
other,-122.3804241,37.73252507
other,-122.3980305,37.73911792
pyrus calleryana,-122.4175164,37.76546701
other,-122.4463633,37.77483198
other,-122.4718163,37.76472028
other,-122.3955147,37.7689639
other,-122.3856859,37.73393998
other,-122.4638511,37.72717836
other,-122.43007,37.78652108
other,-122.3768891,37.73508265
other,-122.4362453,37.76122588
platanus acerifolia,-122.400286,37.80194079
other,-122.4698904,37.78540192
other,-122.3961706,37.7915783
other,-122.4373047,37.76801842
other,-122.4583443,37.72591455
pyrus calleryana,-122.4198376,37.75433536
other,-122.4269768,37.74746044
other,-122.4399105,37.71976213
other,-122.4311378,37.78519103
other,-122.4242231,37.7590667
platanus acerifolia,-122.4151622,37.7093845
other,-122.463659,37.78611936
other,-122.446547,37.80341846
other,-122.4273646,37.73011789
other,-122.3971732,37.71731741
other,-122.5011534,37.75512774
other,-122.4215111,37.76501765
other,-122.4611605,37.71871987
other,-122.4044922,37.71794918
other,-122.4299998,37.78736744
platanus acerifolia,-122.4690579,37.73807328
other,-122.4652744,37.78658313
other,-122.4232264,37.75560295
other,-122.4250781,37.7789601
acer rubrum,-122.4093665,37.75573239
other,-122.4076296,37.78479471
other,-122.3804241,37.73252507
other,-122.4259007,37.759543
other,-122.4597546,37.7635111
platanus acerifolia,-122.4076283,37.7122775
other,-122.4206256,37.78337048
other,-122.4990047,37.75172487
other,-122.4165314,37.75614289
other,-122.4437439,37.75105546
other,-122.4336503,37.78001535
other,-122.4389855,37.76637612
other,-122.4162025,37.73510282
pyrus calleryana,-122.3928061,37.77130568
platanus acerifolia,-122.4040153,37.78733822
other,-122.3893572,37.75762157
other,-122.417699,37.74333493
other,-122.445332,37.78867054
other,-122.4593249,37.72382709
other,-122.4591919,37.77924727
other,-122.4207681,37.7552514
other,-122.4941209,37.74405559
other,-122.4132004,37.76029053
other,-122.5027086,37.78111199
other,-122.4398458,37.7327261
other,-122.4023192,37.75709345
other,-122.4476585,37.76901559
other,-122.4232779,37.73849097
other,-122.4207126,37.76164351
other,-122.4201575,37.7884363
other,-122.4522079,37.71169506
other,-122.4903102,37.75119694
other,-122.4298529,37.79313996
other,-122.4078694,37.73368718
other,-122.4185876,37.80483938
other,-122.4236994,37.76649203
other,-122.5066365,37.74016504
platanus acerifolia,-122.4247282,37.7854366
pyrus calleryana,-122.4413895,37.72266726
other,-122.4369271,37.77068679
other,-122.4594572,37.78772873
other,-122.455976,37.71166019
other,-122.4253261,37.74209849
other,-122.433816,37.79657686
other,-122.4768446,37.78617864
other,-122.4206762,37.79092115
other,-122.3991694,37.75721017
other,-122.4928856,37.75941478
other,-122.4098008,37.79932745
other,-122.4168503,37.78135502
other,-122.4013305,37.72238104
other,-122.4718838,37.75208625
other,-122.4302029,37.73656715
other,-122.4145602,37.75637894
platanus acerifolia,-122.4264638,37.78498781
other,-122.4203375,37.76508256
other,-122.4964097,37.77691389
other,-122.4643137,37.76479616
other,-122.4078841,37.75972608
other,-122.4376225,37.75476383
other,-122.4005773,37.80063432
other,-122.4042249,37.78362159
other,-122.4276714,37.7171252
other,-122.4941672,37.73610969
other,-122.4380972,37.77699085
other,-122.4954939,37.75381199
other,-122.4556293,37.7870236
other,-122.4282352,37.76623693
other,-122.4133429,37.79342648
other,-122.4253539,37.73696787
other,-122.4729521,37.76487823
other,-122.3890375,37.75681052
other,-122.4250402,37.73093081
other,-122.4045791,37.79908214
other,-122.4943868,37.74548044
other,-122.4568143,37.73558664
other,-122.431774,37.74948632
other,-122.4032981,37.76410425
other,-122.4173433,37.72365606
other,-122.381586,37.74605439
other,-122.3949359,37.75776226
other,-122.3994924,37.71080944
other,-122.4843915,37.74556248
platanus acerifolia,-122.4222184,37.77152902
other,-122.4312279,37.7515276
other,-122.4607076,37.77511851
other,-122.3904961,37.73450987
other,-122.4337891,37.76365802
platanus acerifolia,-122.42088,37.78295564
other,-122.4368256,37.75561266
other,-122.4246021,37.75920638
other,-122.4346669,37.73591699
other,-122.4702849,37.74290823
other,-122.4413958,37.77664034
platanus acerifolia,-122.4129476,37.77998264
other,-122.4041174,37.76154399
other,-122.4684361,37.76479688
platanus acerifolia,-122.4266721,37.7773144
other,-122.4168139,37.74717827
other,-122.4611268,37.74769895
platanus acerifolia,-122.4454326,37.77492387
other,-122.4683892,37.73974636
other,-122.4657098,37.71234333
other,-122.4366378,37.73026607
other,-122.4203633,37.74282461
platanus acerifolia,-122.4116773,37.78811135
other,-122.4343641,37.74252837
other,-122.5042292,37.76053579
other,-122.3999104,37.77553765
other,-122.4305205,37.76270282
other,-122.4776109,37.78107115
other,-122.411379,37.75763374
other,-122.4672666,37.72135043
other,-122.4449235,37.73945668
platanus acerifolia,-122.4175352,37.79209878
other,-122.3849521,37.74374739
other,-122.4171433,37.73972063
other,-122.4306957,37.78259048
other,-122.4692848,37.71784483
other,-122.4344531,37.77043461
pyrus calleryana,-122.4185981,37.73856352
other,-122.4467528,37.80169061
other,-122.4327984,37.71029534
other,-122.3991527,37.71443018
other,-122.443753,37.77139745
other,-122.4023383,37.7511212
other,-122.4380018,37.72485922
other,-122.4118494,37.74816389
other,-122.4897948,37.74812105
other,-122.422782,37.72671578
other,-122.4437456,37.78943889
other,-122.4273985,37.77830914
other,-122.397555,37.79626645
other,-122.4135527,37.80650609
other,-122.4341822,37.79860552
other,-122.4405755,37.74978006
other,-122.4362496,37.73730133
other,-122.4418617,37.72508177
other,-122.4268285,37.79549333
other,-122.4272833,37.77271908
other,-122.4197387,37.79918468
other,-122.4422076,37.77355741
other,-122.4562733,37.71007485
other,-122.447813,37.71090857
other,-122.439471,37.74952457
other,-122.4041399,37.71419586
other,-122.4251745,37.73808866
other,-122.4367788,37.74557718
platanus acerifolia,-122.4153936,37.7571935
other,-122.4304044,37.78904795
platanus acerifolia,-122.4003342,37.79053882
other,-122.4506888,37.77327949
other,-122.4412346,37.78388067
other,-122.4805441,37.71660372
other,-122.4121268,37.77837856
other,-122.4342687,37.71522122
other,-122.3900993,37.75519185
other,-122.4341149,37.79529173
other,-122.4406802,37.7916268
other,-122.4162643,37.80617051
other,-122.4660029,37.73143273
other,-122.3840124,37.74425446
pyrus calleryana,-122.4380767,37.77581347
other,-122.4478732,37.78002192
other,-122.4119733,37.74731661
other,-122.4708721,37.78186896
other,-122.4930608,37.77530955
other,-122.4453328,37.77894598
other,-122.4256535,37.79796988
other,-122.3934951,37.73174226
other,-122.422757,37.74396655
other,-122.4296499,37.7524537
other,-122.4286221,37.77187501
platanus acerifolia,-122.3896848,37.77993189
pyrus calleryana,-122.3899114,37.73684777
other,-122.4905991,37.78570115
other,-122.4911546,37.78422627
acer rubrum,-122.3914747,37.78893802
other,-122.4156537,37.73463674
other,-122.4302089,37.75708828
other,-122.3949906,37.72318052
platanus acerifolia,-122.4437471,37.72902478
other,-122.390664,37.75124747
other,-122.4742254,37.75808784
other,-122.4750222,37.76372566
other,-122.3850509,37.74068076
other,-122.4601489,37.7843674
pyrus calleryana,-122.3891156,37.78652562
other,-122.4472537,37.73836323
other,-122.4217591,37.77275901
other,-122.4737071,37.75909148
other,-122.4593012,37.74530127
other,-122.5032142,37.7251448
other,-122.4148285,37.74791878
other,-122.4689174,37.72082637
other,-122.4646938,37.7574934
other,-122.4082576,37.74221962
other,-122.4231538,37.77726523
other,-122.4053044,37.78190263
other,-122.4173109,37.76212467
other,-122.4106581,37.72052787
other,-122.4309229,37.72133011
other,-122.3926769,37.78862222
other,-122.5008949,37.77734954
other,-122.4370343,37.71587921
other,-122.4557976,37.7425388
other,-122.4193673,37.74929236
other,-122.3891169,37.73304792
platanus acerifolia,-122.4154973,37.75652561
platanus acerifolia,-122.4392617,37.78173841
pyrus calleryana,-122.4287919,37.75155147
other,-122.4692771,37.75909822
other,-122.4672573,37.7205705
other,-122.4489138,37.77823229
other,-122.4378035,37.76991131
other,-122.4710039,37.78590365
other,-122.4622734,37.78688985
other,-122.4084746,37.75512034
other,-122.458741,37.74109942
other,-122.4037116,37.76753802
other,-122.4377704,37.77989159
other,-122.4098942,37.74946473
other,-122.4250758,37.75920799
other,-122.4437504,37.77931477
other,-122.4046267,37.8021324
other,-122.4239506,37.78051618
other,-122.41701,37.74947323
other,-122.4005008,37.7750609
other,-122.4390129,37.78623403
other,-122.4561078,37.74304618
other,-122.4234146,37.77151924
other,-122.3816924,37.73747034
other,-122.431371,37.76117889
other,-122.3975569,37.76220016
other,-122.3865159,37.73669313
other,-122.4472118,37.80433441
other,-122.4465759,37.73372974
other,-122.4573789,37.72853007
other,-122.4625004,37.74770905
other,-122.4723117,37.73004425
platanus acerifolia,-122.4357827,37.76247098
pyrus calleryana,-122.4853006,37.78653768
other,-122.4313369,37.79290589
other,-122.4619971,37.78018691
other,-122.4602309,37.77545569
platanus acerifolia,-122.4322074,37.76196238
other,-122.4156988,37.7682633
other,-122.4282902,37.74447019
other,-83.13143134,42.31362369
other,-83.08505058,42.39731176
other,-83.08571577,42.3970701
other,-83.17429841,42.43785703
other,-83.09243202,42.31570624
other,-83.00450385,42.43308626
other,-83.08539391,42.39492686
other,-83.13082248,42.3128085
other,-83.17416966,42.43966626
other,-83.13110948,42.31319527
other,-83.13136697,42.31354832
other,-83.08434784,42.39745041
other,-83.00423563,42.42743213
other,-83.08687449,42.3964719
other,-83.08256686,42.39826252
other,-83.08497548,42.39507344
other,-83.08862329,42.39598462
other,-83.08852673,42.39602424
other,-83.08840334,42.39605197
other,-83.08807075,42.39497043
other,-83.08675647,42.39549734
other,-83.08749676,42.39506155
other,-83.08534563,42.39602028
other,-83.08517933,42.39607574
other,-83.08777034,42.3940117
other,-83.08767915,42.39391661
other,-83.08233619,42.39608366
other,-83.08752358,42.39396812
other,-83.08632731,42.39443164
other,-83.22399974,42.40878336
other,-83.22387099,42.40919925
other,-83.08537245,42.39593312
other,-83.08643997,42.39664621
other,-83.08876276,42.395739
other,-83.08638096,42.39564392
other,-83.17421258,42.4388824
other,-83.26401293,42.44030364
other,-83.26419532,42.44036698
ulmus americana,-83.26405048,42.44046991
ulmus americana,-83.26418996,42.44054908
other,-83.26403439,42.44064014
other,-83.26420605,42.4407114
ulmus americana,-83.26408803,42.44132105
other,-83.26410413,42.44149524
ulmus americana,-83.26423824,42.44163379
other,-83.2640934,42.44161796
other,-83.26415777,42.44190299
other,-83.26424897,42.44196237
ulmus americana,-83.26436698,42.44201383
platanus acerifolia,-83.0749172,42.44072327
other,-83.07494938,42.44098455
ulmus americana,-83.07510495,42.4409608
platanus acerifolia,-83.07494402,42.44107561
other,-83.07509959,42.44113895
other,-83.07510495,42.44124979
other,-83.07513714,42.44170109
platanus acerifolia,-83.07524443,42.44312622
other,-83.07528198,42.4436171
other,-83.07531416,42.44392191
other,-83.0751586,42.44402087
other,-83.07531953,42.44427027
